img_file,I2PA_popularity_score,image_size_pixels,aspect_ratio,mean_R,mean_G,mean_B,mean_L,mean_a,mean_b,mean_H_circular,mean_S,mean_V,std_R,std_G,std_B,std_L,std_a,std_b,std_H_circular,std_S,std_V,RMS_contrast,luminance_entropy,color_entropy_HSV_H,edge_density,EOE_1st_order,EOE_2nd_order,balance_BAL_M_8axis,DCM_distance,DCM_x_offset,DCM_y_offset,mirror_symmetry,homogeneity,fractal_dimension_2D,fractal_dimension_3D,fourier_sigma,fourier_slope_redies,fourier_slope_spehar,fourier_slope_mather,selfsimilarity_PHOG,complexity_PHOG,anisotropy_PHOG,CNN_symmetry_left_right,CNN_symmetry_up_down,CNN_symmetry_lr_and_ud,CNN_sparseness,CNN_variability,CNN_selfsimilarity
0.jpg,3.340909481048584,666.0,1.0,226.3164155146137,221.12825438050663,217.9694288883478,88.33553646875907,1.2686496899114195,2.2242239500252694,0.06911545081377737,0.04154594580551432,0.8876067729978001,27.768754468020305,30.008049007277258,30.78356632293864,10.883724730311634,2.5550354873139063,2.288324959869113,0.052152280654490554,0.06432770880648239,0.10868283768293459,10.883724730311634,6.072032536788539,3.9085379329669845,23.034242583280435,4.4204914609990205,4.079238434110491,17.388846867510775,19.484838675685683,0.08858858858858859,0.040540540540540515,2.0241411622323207,75.73618236055181,1.1359500220277945,2.2895701721494457,0.07508284752915997,-3.353651149741079,-1.507132143136777,-1.4615120027657822,0.4054108314170654,1.95885805192727,0.0007754491417743787,0.42128258998023593,0.45964384922873114,0.39881819714558675,0.0009119681919098662,1.3330855395463493e-05,0.5239694216166202
1.jpg,3.6367244720458984,1280.0,1.0,203.2573974609375,233.06483154296876,233.74938720703125,90.32059514258303,-8.874242823592947,-3.2967122880797497,0.49041739405176576,0.18429158116460534,0.9419882716801489,42.70165791093918,32.75792356282818,34.20676792736748,12.072443117940288,9.362375859374689,8.221389175921043,0.18743409428612598,0.1193359825179456,0.12112851826998394,12.072443117940288,5.27583337018406,5.760902884847668,29.159927230278328,4.22685030253821,4.228970712530014,17.64518408570051,23.322635196306617,0.03593750000000001,-0.11093750000000002,2.0552091983802705,64.73204366697631,1.1317146907590343,2.4569020472994123,0.0071427971266088365,-2.6329563668660168,-1.2638519064789362,-1.314528760532227,0.27493257703827234,2.3251624725441045,0.0005491412102200873,0.46227520866421434,0.25525354362045616,0.24783761336734433,0.0008106804231406999,1.4214327336266223e-05,0.37357832964499943
2.jpg,1.8521846532821655,800.0,1.5,80.39266276041667,70.8515625,70.62786458333333,29.482681635137197,4.091826771872373,1.7000258231594079,0.9662851441065659,0.24820231431145412,0.3298148743872843,74.4415742102813,69.4508124439239,69.34144377735896,28.758599010971434,6.502052835801209,7.966939233187497,0.1876710217519691,0.20710857414043538,0.2989633076755799,28.758599010971434,7.437543869440222,6.227026004704872,159.78014182891744,4.469225001168344,4.512497329921351,16.89981702987602,20.234090114897143,-0.029166666666666674,-0.09687500000000004,53.58690726386214,94.45864156544417,1.4735356776300044,2.689618649703646,0.09395905768652321,-2.834548447425121,-1.5095370697747956,-1.1952507593551545,0.608839353333322,16.40723657454448,0.0004483947576889119,0.5925887466376025,0.3925423630217938,0.3831054653798388,0.00017530067720536937,1.501485809552268e-05,0.8333742955914218
3.jpg,1.5956467390060425,674.0,1.0,205.7143498666009,242.6736609462089,211.2286187251803,91.95880764083077,-17.66297918666132,11.126048710742365,0.35743051177682694,0.17868581773326017,0.9516741226159932,43.19065686186783,49.13579033592417,44.24423017331372,18.824878203254347,3.7027707453396466,2.35073693433235,0.014805512261079895,0.1452098743186409,0.1926331184389949,18.824878203254347,1.869469222216084,1.7778933218353352,80.86551059173391,4.426221685459234,4.415694465288951,12.165946913035576,5.122455935202391,-0.004451038575667643,0.025222551928783365,0.6430396060353366,79.76902398996987,1.521561189727052,2.4876043902750733,0.2144947877363306,-2.9761869218911934,-1.20779345507462,-0.9572601975827914,0.3133786487070782,7.772039581562755,0.0010948506166460455,0.5657982548275272,0.28569003369565116,0.2820299818812938,0.0008609653634219512,2.0553406734847667e-05,0.3516138924158833
4.jpg,5.203708648681641,1224.0,1.0,134.24482036823443,76.65495642701525,60.53306954590115,38.26132027697856,22.48190012194974,19.61541485459851,0.015513212319033512,0.6253431176049861,0.5264502759537373,68.11451598113712,61.5922113792081,35.96254582552277,24.601888273199357,9.719546664054736,14.77706280735127,0.05632785690564265,0.12229482631189585,0.267115748945678,24.601888273199357,7.691326987041051,5.3963084690279155,52.97850718617394,4.389257149331689,4.168943562946353,6.824744500153069,2.552369175132893,-0.008169934640522847,0.009803921568627472,37.641533651783796,94.90647326916505,0.9732293839005494,2.2427840808131587,0.0023597880124253804,-3.4561729981236344,-1.9433464894208559,-1.7630859403948778,0.6101758792884358,2.4414582192928593,0.0007845045434945443,0.4364885400546219,0.438219417736203,0.39286285752104866,0.0004579069881888556,1.8428630755290613e-05,0.725262511975569
5.jpg,4.45923376083374,1210.0,0.890625,225.6653207236842,221.81061951754387,220.73187774122806,88.64710423352093,1.3141536168522248,1.1414954496837548,0.5753070891467148,0.0741107475246072,0.9072910324230773,14.485331327361813,22.491003590072765,27.604169713331377,7.433924223779059,4.307476705715387,5.123187895026799,0.23818462633888027,0.0679007777617437,0.0604644965246332,7.433924223779059,5.283620417022106,4.239745797317262,24.653027892378937,4.5088031303226295,4.266218220384827,6.852713767484466,10.366083613930446,0.0052631578947368585,0.05156250000000001,4.3076151317403815,82.43440829202925,1.1043197142090622,2.215439938393268,0.01365945722729837,-3.133181989783824,-1.6902279322212204,-1.5327630873531637,0.5135933790372946,1.373764318505251,0.0007515061686829816,0.5321801590277706,0.40143888980790043,0.3791653096250882,0.000733740962857865,1.9013824302956692e-05,0.6231972764564064
